taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	GOLD Analysis Project Type	NCBI Phylum	NCBI Class	NCBI Order	NCBI Family	NCBI Genus	NCBI Species	GTDB Domain	GTDB Phylum	GTDB Class	GTDB Order	GTDB Family	GTDB Genus	GTDB Species	GOLD Analysis Project ID	GOLD Sequencing Project ID	GOLD Study ID	Is Public	Pubmed ID	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Altitude In Meters	Depth In Meters	Latitude	Longitude	pH	Pressure	Salinity	Genome Size  * assembled	Gene Count  * assembled	Scaffold Count  * assembled	CRISPR Arrays  * assembled	CDS Count  * assembled	RNA Count  * assembled	CheckM2 Completeness	CheckM2 Contamination	Included_in_final_dataset
3300008071	*Microbiome	Permanent Draft	Wastewater microbial communities from the domestic sewers	Wastewater microbial communities from the domestic sewers in Singapore - Site 1	Singapore Centre on Environmental Life Sciences Engineering (SCELSE)	3300008071	Metagenome Analysis	Engineered	Wastewater	Sewage	Unclassified	Unclassified	Wastewater microbial communities from the domestic sewers								Ga0110933	Gp0131413	Gs0118187	Yes		Engineered	Wastewater	Unclassified	Sewage	Unclassified			1.3	103.8				172086532	436195	350149	47	434552	1643			Included
3300009281	*Microbiome	Permanent Draft	Microbial communities of wastewater sludge from Singapore	Microbial communities of wastewater sludge from Singapore - Sludge_b1_October	Singapore Centre on Environmental Life Sciences Engineering (SCELSE)	3300009281	Metatranscriptome Analysis	Engineered	Wastewater	Activated Sludge	Unclassified	Unclassified	Microbial communities of wastewater sludge from Singapore								Ga0103744	Gp0126333	Gs0117969	Yes		Engineered	Wastewater	Unclassified	Activated Sludge	Unclassified			1.2	103.45				574662761	2020767	1916209	570	1939726	81041			Included
3300014833	*Microbiome	Permanent Draft	Activated sludge microbial communities from Shanghai, China	Activated sludge microbial communities from Shanghai, China - wastewater treatment plant - influent sewage	Tongji University	3300014833	Metagenome Analysis	Engineered	Wastewater	Activated Sludge	Unclassified	Unclassified	Activated sludge microbial communities from Shanghai, China								Ga0119870	Gp0137209	Gs0118577	Yes		Engineered	Wastewater	Unclassified	Activated Sludge	Unclassified			31.3	121.5				493408896	1121015	833187	386	1115841	5174			Included
3300002695	*Microbiome	Permanent Draft	Hydrocarbon resource environments microbial communities from Canada and USA	Wastewater microbial communities from Syncrude, Ft. McMurray, Alberta - Biofilm from sections of failed pipe of Encana Pipeline	McGill University	3300002695	Metagenome Analysis	Engineered	Wastewater	Industrial wastewater	Petrochemical	Unclassified	Hydrocarbon resource environments microbial communities from Canada and USA								Ga0024847	Gp0091716	Gs0047444	Yes	23889694	Engineered	Wastewater	Petrochemical	Industrial wastewater	Unclassified			55.07	-110.53				18136085	25767	12450	9	25554	213			Excluded
2070309007	*Microbiome	Permanent Draft	Wastewater viral communities from wastewater treatment facility in Singapore	EF-deduplicated data	University of Illinois, Urbana-Champaign	2070309007	Metagenome Analysis	Engineered	Wastewater	Nutrient removal	Dissolved organics (anaerobic)	Activated sludge	Wastewater viral communities from wastewater treatment facility in Singapore								Ga0011088	Gp0051729	Gs0045482	Yes		Engineered	Wastewater	Dissolved organics (anaerobic)	Nutrient removal	Activated sludge			1.332	103.756				90734374	288440	208993	13	287474	966			Included
3300030068	*Microbiome	Permanent Draft	Comammox microbial communities from various environments and locations in Europe	Activated sludge microbial communities from Sewage Treatment Plant in Aalborg, Denmark - MBR_MBR	Aalborg University	3300030068	Metagenome Analysis	Engineered	Wastewater	Activated Sludge	Unclassified	Unclassified	Comammox microbial communities from various environments and locations in Europe								Ga0239298	Gp0275458	Gs0132982	Yes	26610024	Engineered	Wastewater	Unclassified	Activated Sludge	Unclassified			57.049957	9.865377				11828975	18043	8964	3	17889	154			Included
3300000506	*Microbiome	Permanent Draft	Anaerobic digester microbial communities from Soeholt, Denmark	Anaerobic digester microbial communities from Northern Denmark, sample from Soeholt sludge	Aalborg University	3300000506	Metagenome Analysis	Engineered	Wastewater	Nutrient removal	Dissolved organics (anaerobic)	Activated sludge	Anaerobic digester microbial communities from Soeholt, Denmark								Ga0011557	Gp0054629	Gs0074283	Yes		Engineered	Wastewater	Dissolved organics (anaerobic)	Nutrient removal	Activated sludge			57.363486	10.268131				230012003	332092	85399	215	329212	2880			Included
3300038577	*Microbiome	Permanent Draft	Sewage microbial communities from wastewater treatment plant in Copenhagen, Denmark	Sewage microbial communities from wastewater treatment plant in Copenhagen, Denmark - 1617-PRJ1066-RL-Sewage-49_S16	Technical University of Denmark	3300038577	Metagenome Analysis	Engineered	Wastewater	Sewage	Unclassified	Unclassified	Sewage microbial communities from wastewater treatment plant in Copenhagen, Denmark								Ga0168616	Gp0192881	Gs0127420	Yes		Engineered	Wastewater	Unclassified	Sewage	Unclassified			55.694986	12.6150259999999				13204278	27895	20473	2	27412	483			Included
2035918002	*Microbiome	Permanent Draft	Activated sludge microbial communities from Commune de Morges, Switzerland	Activated sludge microbial communities from Commune de Morges, Switzerland - plasmid pool Morges-2009 (Newbler)	DOE Joint Genome Institute  (JGI)	2035918002	Metagenome Analysis	Engineered	Wastewater	Nutrient removal	Dissolved organics (aerobic)	Activated sludge	Activated sludge microbial communities from Commune de Morges, Switzerland								Ga0010971	Gp0051602	Gs0056623	Yes	23407308	Engineered	Wastewater	Dissolved organics (aerobic)	Nutrient removal	Activated sludge			46.51668	6.510145	7 - 7.2			13057318	30169	37967	8	30006	163			Included
3300039166	*Microbiome	Permanent Draft	Organic and conventional farm associated microbial communities from Canada and USA	Wastewater microbial communities from conventional feedlot in Alberta, Canada - WW125	Colorado State University	3300039166	Metagenome Analysis	Engineered	Wastewater	Industrial wastewater	Unclassified	Unclassified	Organic and conventional farm associated microbial communities from Canada and USA								Ga0245670	Gp0287562	Gs0133288	Yes		Engineered	Wastewater	Unclassified	Industrial wastewater	Unclassified			50.34	-113.77				58943762	121361	89684	50	120261	1100			Included
3300013280	*Microbiome	Permanent Draft	Activated sludge bacterial and viral communities from EBPR bioreactors in Australia	Activated sludge bacterial and viral communities from EBPR bioreactors in Queensland, Australia - SBR4-V90903	California Institute of Technology	3300013280	Metagenome Analysis	Engineered	Wastewater	Nutrient removal	Biological phosphorus removal	Bioreactor	Activated sludge bacterial and viral communities from EBPR bioreactors in Australia								Ga0119915	Gp0137257	Gs0118585	Yes		Engineered	Wastewater	Biological phosphorus removal	Nutrient removal	Bioreactor			-27.49999	153.01209				33646596	88622	58884	18	87820	802			Included
3300029931	*Microbiome	Permanent Draft	Activated sludge bacterial and viral communities from EBPR bioreactors in Australia	Activated sludge bacterial and viral communities from EBPR bioreactors in Queensland, Australia - SBR4-V90308	California Institute of Technology	3300029931	Metagenome Analysis	Engineered	Wastewater	Nutrient removal	Biological phosphorus removal	Bioreactor	Activated sludge bacterial and viral communities from EBPR bioreactors in Australia								Ga0119911	Gp0137253	Gs0118585	Yes		Engineered	Wastewater	Biological phosphorus removal	Nutrient removal	Bioreactor			-27.49999	153.01209				14218327	26212	10275	7	25844	368			Included
3300001605	*Microbiome	Permanent Draft	Hydrocarbon resource environments microbial communities from Canada and USA	Tailings pond microbial communities from Northern Alberta - Syncrude Mildred Lake Settling Basin	McGill University	3300001605	Metagenome Analysis	Engineered	Wastewater	Industrial wastewater	Petrochemical	Unclassified	Hydrocarbon resource environments microbial communities from Canada and USA								Ga0011564	Gp0054484	Gs0047444	Yes	23889694	Engineered	Wastewater	Petrochemical	Industrial wastewater	Unclassified		0.000000 to 0.100000	57.01116	-111.6	8.69			1619957270	3740874	2527430	2079	3715577	25297			Excluded
3300035380	*Microbiome	Permanent Draft	Metagenomes from oil sands tailing ponds	Wastewater microbial community from oil sands tailing pond near Ft. McMurray, Canada - 18E_3c_15_8 mgh	University of Alberta	3300035380	Metagenome Analysis	Engineered	Wastewater	Industrial wastewater	Petrochemical	Unclassified	Metagenomes from oil sands tailing ponds								Ga0393877	Gp0434610	Gs0142420	Yes		Engineered	Wastewater	Petrochemical	Industrial wastewater	Unclassified			56.7292	-111.3885				39873032	53343	18741	7	52707	636			Included
2019105003	*Microbiome	Permanent Draft	Wastewater viral communities from wastewater treatment facility in Singapore	Viral communities in wastewater treatment process (IF)	University of Illinois, Urbana-Champaign	2019105003	Metagenome Analysis	Engineered	Wastewater	Nutrient removal	Dissolved organics (anaerobic)	Unclassified	Wastewater viral communities from wastewater treatment facility in Singapore								Ga0011172	Gp0051374	Gs0045482	Yes		Engineered	Wastewater	Dissolved organics (anaerobic)	Nutrient removal	Unclassified			1.332	103.756				24210189	74915	54344	12	74915	0			Included
2027040000	*Microbiome	Permanent Draft	Wastewater viral communities from wastewater treatment facility in Singapore	Wastewater viral communities from wastewater treatment facility in Singapore - AD-no assembly	University of Illinois, Urbana-Champaign	2027040000	Metagenome Analysis	Engineered	Wastewater	Nutrient removal	Dissolved organics (anaerobic)	Unclassified	Wastewater viral communities from wastewater treatment facility in Singapore								Ga0011132	Gp0051456	Gs0045482	Yes		Engineered	Wastewater	Dissolved organics (anaerobic)	Nutrient removal	Unclassified			1.332	103.756				197271130	563069	498010	63	562247	822			Excluded
3300010942	*Microbiome	Permanent Draft	Wastewater viral communities and vesicles from water purifying plant in Alicante,Spain	Wastewater viral communities and vesicles from water purifying plant in Alicante,Spain - replicate C3	Autonomous University of Barcelona	3300010942	Metagenome Analysis	Engineered	Wastewater	Industrial wastewater	Unclassified	Unclassified	Wastewater viral communities and vesicles from water purifying plant in Alicante,Spain								Ga0139176	Gp0157201	Gs0121583	Yes		Engineered	Wastewater	Unclassified	Industrial wastewater	Unclassified			38.34	-0.48				48075053	107696	56846	14	107288	408			Included
3300045310	*Microbiome	Finished	Wastewater viral communities from various WWTP in Yongin-si, South Korea	Metatranscriptome of sewage viral communities from Chung Ang Bohun Senior Hospital, Seoul, South Korea - CHF801-803	Macrogen Inc	3300045310	Metatranscriptome Analysis	Engineered	Wastewater	Sewage	Unclassified	Unclassified	Wastewater viral communities from various WWTP in Yongin-si, South Korea								Ga0489982	Gp0561155	Gs0153901	Yes		Engineered	Wastewater	Unclassified	Sewage	Unclassified			37.5307	127.14806				200502391	479529	320715	117	471902	7627			Included
3300009362	*Microbiome	Permanent Draft	Syntrophic microbial communities from biogas reactors in Seattle, WA	Syntrophic microbial communities from biogas reactors - R1.C13.But.A IBDA	Molecular Research LP (MR DNA)	3300009362	Metagenome Analysis	Engineered	Wastewater	Anaerobic digestor	Unclassified	Unclassified	Syntrophic microbial communities from biogas reactors in Seattle, WA								Ga0118673	Gp0138605	Gs0118660	Yes		Engineered	Wastewater	Unclassified	Anaerobic digestor	Unclassified			47.652555	-122.304991				350079844	537357	299251	495	533216	4141			Included
2070309005	*Microbiome	Permanent Draft	Wastewater viral communities from wastewater treatment facility in Singapore	Wastewater viral communities from wastewater treatment facility in Singapore - IF-deduplicated data	University of Illinois, Urbana-Champaign	2070309005	Metagenome Analysis	Engineered	Wastewater	Nutrient removal	Dissolved organics (anaerobic)	Unclassified	Wastewater viral communities from wastewater treatment facility in Singapore								Ga0010907	Gp0051727	Gs0045482	Yes		Engineered	Wastewater	Dissolved organics (anaerobic)	Nutrient removal	Unclassified			1.332	103.756				60306652	192708	140377	28	192049	659			Excluded
3300028580	*Microbiome	Permanent Draft	Sewage microbial communities from Oakland, California, United States	Sewage microbial communities from Oakland, California, United States - Biofuel 10 (Illumina Assembly)	DOE Joint Genome Institute  (JGI)	3300028580	Metagenome Analysis	Engineered	Wastewater	Sewage	Unclassified	Unclassified	Sewage microbial communities from Oakland, California, United States								Ga0268357	Gp0307528	Gs0134355	Yes		Engineered	Wastewater	Unclassified	Sewage	Unclassified			37.82	-122.29				176743601	228932	89912	290	226015	2917			Included
3300029252	*Microbiome	Permanent Draft	Sewage microbial communities from wastewater treatment plant in Sweden	Biosolids microbial communities from sewage treatment plant in Sweden - SWESTP26 - Henriksdal-digested 138	University of Gothenburg	3300029252	Metagenome Analysis	Engineered	Wastewater	Industrial wastewater	Unclassified	Unclassified	Sewage microbial communities from wastewater treatment plant in Sweden								Ga0167179	Gp0192495	Gs0127417	Yes		Engineered	Wastewater	Unclassified	Industrial wastewater	Unclassified			59.310676	18.108437				170702948	290689	169611	215	287876	2813			Included
3300035376	*Microbiome	Permanent Draft	Metagenomes from oil sands tailing ponds	Wastewater microbial community from oil sands tailing pond near Ft. McMurray, Canada -18E_3a_14_7 mgh	University of Alberta	3300035376	Metagenome Analysis	Engineered	Wastewater	Industrial wastewater	Petrochemical	Unclassified	Metagenomes from oil sands tailing ponds								Ga0393871	Gp0434603	Gs0142420	Yes		Engineered	Wastewater	Petrochemical	Industrial wastewater	Unclassified			56.7292	-111.3885				46509230	59841	18061	11	59125	716			Included
3300038575	*Microbiome	Permanent Draft	Sewage microbial communities from wastewater treatment plant in Copenhagen, Denmark	Sewage microbial communities from wastewater treatment plant in Copenhagen, Denmark - 1615-PRJ1066-RL-Sewage-50_S14	Technical University of Denmark	3300038575	Metagenome Analysis	Engineered	Wastewater	Sewage	Unclassified	Unclassified	Sewage microbial communities from wastewater treatment plant in Copenhagen, Denmark								Ga0168614	Gp0192879	Gs0127420	Yes		Engineered	Wastewater	Unclassified	Sewage	Unclassified			55.694986	12.6150259999999				14512054	32438	24753	4	31769	669			Included
3300005678	*Microbiome	Permanent Draft	Enhanced biological phosphorus removal bioreactor microbial communities from the University of Queensland, Australia	Enhanced biological phosphorus removal bioreactor viral communities from the University of Queensland, Australia - SBR4-V91307 Phage Sequencing	University of Queensland	3300005678	Metagenome Analysis	Engineered	Wastewater	Nutrient removal	Biological phosphorus removal	Bioreactor	Enhanced biological phosphorus removal bioreactor microbial communities from the University of Queensland, Australia								Ga0074427	Gp0115862	Gs0111422	Yes		Engineered	Wastewater	Biological phosphorus removal	Nutrient removal	Bioreactor			-27.49999	153.012098				30190100	65598	39897	7	65081	517			Included
